,Sector,FlightTime,SG,Burnoff,FAF,DOW,ZFW,Dist,realDist,TOwt,AvgWind,ISADev,Year,Month,Date,LW,Category,Mach,M,tripFuel,calFuel,errFuel,calDist,errDist,initialClimbAlt,initialClimbW
802,HKG JFK,14.7,78300,116800,11000,176865,204056,8035,7094.2,331156,64,6,2017,10,7,215056,Long,0.819974936029457,0.828114511365441,116100,123328.605674109,6.22618921111879,,,,
803,HKG JFK,15.11666667,78300,120200,10000,176377,202226,8035,7158.233333,331726,58,7,2017,10,7,212226,Long,0.804570858463854,0.805288863134797,119500,120435.989739412,0.783255012059847,,,,
804,HKG JFK,15.03333333,78300,122200,10200,176829,211834,8035,7193.133334,343634,56,6,2017,10,7,222034,Long,0.812975219388079,0.809752770716485,121600,128165.900598777,5.39958930820508,,,,
805,HKG JFK,15.35,78000,124800,9600,176892,206752,8050,7282.5,340452,50,6,2017,10,8,216352,Long,0.806095687774557,0.794528260541155,124100,123798.56626687,-0.242895836527046,,,,
806,HKG JFK,15.6,78000,126500,9700,176594,208082,8050,7379.2,343882,43,5,2017,10,8,217782,Long,0.803709621265585,0.781795435852995,126100,125053.491950564,-0.829903290591472,,,,
807,HKG JFK,15.43333333,78000,123600,10000,176700,205529,7789,7326,338329,30,5,2017,10,8,215529,Long,0.806532110276949,0.764616765289703,122800,117906.214045571,-3.98516771533295,,,,
808,HKG JFK,15.4,78200,127300,14500,176464,206079,7789,7265.4,347179,34,4,2017,10,9,220579,Long,0.801591850351483,0.766271779767686,126600,121985.579292929,-3.64488207509575,,,,
809,HKG JFK,15.61666667,78000,125300,7500,175767,210139,7789,7289.266667,342339,32,4,2017,10,9,217639,Long,0.793067188680699,0.755640474230751,124700,120645.407952767,-3.25147718302584,,,,
810,HKG JFK,15.23333333,78000,122600,10000,176937,206764,7789,7271.066667,338764,34,4,2017,10,9,216764,Long,0.810994045921135,0.774655497440124,122000,118843.768507798,-2.58707499360798,,,,
811,HKG JFK,14.96666667,77900,120100,9600,176564,206198,7789,7085.566667,335298,47,3,2017,10,10,215798,Long,0.804385043018364,0.788457822213419,119500,118191.348848995,-1.09510556569428,,,,
812,HKG JFK,15.05,78000,121300,10100,176700,210508,7783,7120.8,341308,44,2,2017,10,10,220608,Long,0.80390878112713,0.783488054187938,120700,121691.902929237,0.821791987768705,,,,
813,HKG JFK,14.91666667,78000,119800,9300,177223,207121,7783,7141.583333,335521,43,2,2017,10,10,216421,Long,0.813461882842231,0.790491299188391,119100,118601.837681879,-0.418272307406253,,,,
814,HKG JFK,15.13333333,78000,121700,10200,176919,205332,7783,7268.466667,336632,34,4,2017,10,11,215532,Long,0.816061124550878,0.779173692827691,121100,118162.448822789,-2.42572351545117,,,,
815,HKG JFK,15.36666667,78000,123400,9000,177434,208866,7783,7275.9,340666,33,4,2017,10,11,217866,Long,0.804491639447947,0.767342421668373,122800,119586.947312997,-2.61649241612639,,,,
816,HKG JFK,15.53333333,78300,123900,7800,177207,206180,7783,7270.4,337280,33,5,2017,10,11,213980,Long,0.795258148782917,0.759109134209796,123300,117496.552942952,-4.70676971374536,,,,
817,HKG JFK,15.68333333,78300,128200,8200,176892,209347,8117,7317.15,345147,51,5,2017,10,12,217547,Long,0.792716813259077,0.784113663500674,127600,127516.721538752,-0.065265251761937,,,,
818,HKG JFK,15.6,78000,125400,9900,176902,205017,8228,7385.6,339517,54,6,2017,10,12,214917,Long,0.804406680780993,0.799082341142664,124600,126403.385236753,1.44733967636648,,,,
819,HKG JFK,15.25,78000,123500,12100,176142,205012,8228,7389.25,339812,55,6,2017,10,12,217112,Long,0.823275139118664,0.817421935857413,122700,129462.077371376,5.51106550234357,,,,
820,HKG JFK,14.96666667,78200,121400,10200,176159,207580,8085,7142.1,338680,63,7,2017,10,13,217780,Long,0.810802958460094,0.818421041545191,120900,125761.36222706,4.02097785530207,,,,
821,HKG JFK,14.81666667,78100,119400,10500,176052,204990,8085,7047.833333,334190,70,6,2017,10,13,215490,Long,0.808201401221746,0.826706518904302,118700,123811.315686498,4.30607892712591,,,,
822,HKG JFK,15.03333333,78100,118300,8800,177207,204457,8085,7047.7,330757,69,6,2017,10,13,213257,Long,0.796538196667144,0.814791680304018,117500,122869.038055401,4.56939408970314,,,,
823,HKG JFK,14.8,78000,120100,10100,176467,209887,8060,7053.6,339387,68,6,2017,10,14,219987,Long,0.809773568063476,0.825078318972739,119400,126883.848164664,6.26787953489427,,,,
824,HKG JFK,14.88333333,78200,122000,12400,176626,207903,8053,7055.816667,341603,67,5,2017,10,14,220303,Long,0.805492616579938,0.819746062608252,121300,127027.588945562,4.72183754786684,,,,
825,HKG JFK,14.76666667,78000,116600,10700,176829,203776,8053,7063.633333,330576,67,5,2017,10,14,214476,Long,0.812755954809786,0.826222611264081,116100,122533.068980641,5.54097242087914,,,,
826,HKG JFK,14.88333333,78200,118900,10800,176892,204479,8053,7070.7,333679,66,6,2017,10,15,215279,Long,0.807191699148745,0.819746062608252,118400,123003.622504729,3.88819468304806,,,,
827,HKG JFK,14.88333333,78000,120400,10400,175767,208687,8053,7070.7,338887,66,6,2017,10,15,219087,Long,0.807191699148745,0.819746062608252,119800,125994.866884818,5.17100741637557,,,,
828,HKG JFK,14.81666667,78000,120800,10600,177057,205987,8053,7104.733333,336687,64,6,2017,10,15,216587,Long,0.814726336981748,0.823434458470791,120100,124309.639771686,3.50511221622445,,,,
829,HKG JFK,14.75,78200,120800,11900,177049,211465,8065,7003,343365,72,6,2017,10,16,223365,Long,0.806689846058156,0.828388764850268,120000,129802.104886072,8.16842073839348,,,,
830,HKG JFK,15.05,78300,123700,8500,177137,213639,8106,7067.55,345439,69,5,2017,10,16,222139,Long,0.797897077021549,0.816003362102972,123300,130443.713995809,5.79376641995861,,,,
831,HKG JFK,14.95,78100,120100,9300,176919,205801,8106,7089.4,334601,68,5,2017,10,16,215101,Long,0.805717455739315,0.821461578571888,119500,124155.775221712,3.8960462106375,,,,
832,HKG JFK,14.71666667,78300,114700,7900,176110,199880,8077,6973.25,321980,75,5,2017,10,17,207780,Long,0.805082277677966,0.831500430207763,114200,118013.037846767,3.33891230014645,,,,
833,HKG JFK,14.55,78500,116800,11800,176539,206721,8077,6942.1,334521,78,5,2017,10,17,218521,Long,0.810666742331095,0.841025063046683,116000,125953.861041028,8.58091469054163,,,,
834,HKG JFK,14.46666667,78500,115800,10400,176142,206334,8077,6963.066666,332034,77,5,2017,10,17,216734,Long,0.817798976655391,0.845869677270254,115300,125227.852008892,8.6104527397155,,,,
835,HKG JFK,14.58333333,78700,120500,9600,177057,214396,8127,7018.666667,343796,76,5,2017,10,18,223996,Long,0.817734458932022,0.844297116177783,119800,132365.902404287,10.4890671154315,,,,
836,HKG JFK,14.88333333,78800,121600,11700,176979,209066,8190,7133.283334,341666,71,5,2017,10,18,220766,Long,0.81433621768066,0.833691823266061,120900,130595.945814728,8.01980629836871,,,,
837,HKG JFK,14.86666667,78500,119800,10400,176937,206450,8087,7135.533333,335950,64,5,2017,10,19,216850,Long,0.815506298389881,0.824129931798562,119100,125290.648123977,5.19785736689935,,,,
838,HKG JFK,14.98333333,78400,120100,10400,175980,207428,8087,7128.066667,337228,64,5,2017,10,19,217828,Long,0.808309710279431,0.817712902661497,119400,125694.509007765,5.27178308858054,,,,
839,HKG JFK,15.05,78300,121900,9800,176865,209685,8087,7123.8,340785,64,5,2017,10,19,219485,Long,0.804247468682374,0.814090696931499,121300,127206.216652884,4.86909864211338,,,,
840,HKG JFK,14.98333333,78500,121500,9200,177207,209171,8191,7157.15,339171,69,6,2017,10,20,218371,Long,0.811607707036858,0.828228809904826,120800,128411.471313955,6.30088684930077,,,,
841,HKG JFK,14.88333333,78000,120600,11100,176700,208998,8135,7137.816667,339998,67,6,2017,10,20,220098,Long,0.814853743388901,0.828093160228254,119900,128891.413382348,7.49909373006483,,,,
842,HKG JFK,14.86666667,78200,120100,9600,176110,205701,8135,7138.933333,334601,67,6,2017,10,20,215301,Long,0.815894877810217,0.829021515417498,119300,125096.479656254,4.85874237741297,,,,
843,HKG JFK,14.65,78400,120800,10800,175980,212964,8190,7091.25,343864,75,7,2017,10,21,223764,Long,0.822431349218774,0.84697019113749,120100,134223.436173923,11.7597303696277,,,,
844,HKG JFK,14.73333333,78300,119700,11300,176967,207360,8190,7114.466667,337760,73,8,2017,10,21,218660,Long,0.820456988880712,0.842179635948292,119100,129519.800406357,8.74878287687397,,,,
845,HKG JFK,14.76666667,78100,121700,11200,176902,209713,8190,7112.033333,341713,73,8,2017,10,21,220913,Long,0.81832495681505,0.840278552868847,120800,131150.417689731,8.56822656434684,,,,
846,HKG JFK,14.98333333,78800,122100,9800,176467,208759,8134,7145.1,339959,66,8,2017,10,22,218559,Long,0.810241259096324,0.82246528381954,121400,127305.881280662,4.86481159856804,,,,
847,HKG JFK,14.98333333,78700,126400,9800,176539,213303,8184,7180.116667,348703,67,8,2017,10,22,223103,Long,0.814212084989759,0.827521008455756,125600,132470.112088634,5.46983446547273,,,,
848,HKG JFK,14.98333333,78100,121400,10800,177223,205908,8184,7180.116667,337608,67,8,2017,10,22,216708,Long,0.814212084989759,0.827521008455756,120900,127080.253892716,5.11187253326357,,,,
849,HKG JFK,14.78333333,78500,124100,9700,177138,211818,8061,7203.566667,344718,58,9,2017,10,23,221518,Long,0.827922518128285,0.826110991366351,123200,130279.830129759,5.74661536506405,,,,
850,HKG JFK,14.81666667,78500,122700,8800,176549,211161,7789,7018.533333,342161,52,10,2017,10,23,219961,Long,0.804841460671493,0.796439959894324,122200,121266.501460132,-0.763910425424197,,,,
851,HKG JFK,14.46666667,78800,121900,10100,176167,213319,7789,7022.266666,344619,53,10,2017,10,23,223419,Long,0.824751904410194,0.815708668597005,121200,125412.171921502,3.47538937417675,,,,
852,HKG JFK,14.21666667,78800,116300,16200,175980,204492,7889,6893.833333,336292,70,10,2017,10,24,220692,Long,0.82390565386543,0.840709633330707,115600,125243.55496974,8.34217557935981,,,,
853,HKG JFK,14.55,78500,120700,15300,176539,206113,7889,6855.95,341513,71,9,2017,10,24,221413,Long,0.800606538667675,0.821449389918941,120100,124814.628116431,3.92558544249062,,,,
854,HKG JFK,14.43333333,79000,116600,15500,177142,203326,7883,6901.533334,334626,68,10,2017,10,24,218826,Long,0.812443994535987,0.827459475740293,115800,122381.286596952,5.68332175902597,,,,
855,HKG JFK,14.61666667,78800,119100,11100,177354,205904,8146,7166.683333,335504,67,10,2017,10,25,217004,Long,0.833075488575076,0.844341063817186,118500,129494.210114361,9.27781444249884,,,,
856,HKG JFK,14.76666667,78700,123200,12200,176549,212581,8146,7230.466666,347081,62,9,2017,10,25,224781,Long,0.831952135974144,0.835764235857097,122300,135852.824236819,11.0816224340302,,,,
857,HKG JFK,14.7,78900,120100,11400,176937,207709,7812,7150.5,338609,45,8,2017,10,25,219109,Long,0.826482306684142,0.80513137060197,119500,122786.746784172,2.75041571897237,,,,
858,HKG JFK,14.85,78600,122900,9500,176240,211875,7783,7085.05,343575,47,6,2017,10,26,221375,Long,0.81064545145646,0.794040081853769,122200,122339.353423952,0.114037171810244,,,,
859,HKG JFK,14.73333333,79100,121400,10300,176919,211201,7799,7047.6,342101,51,7,2017,10,26,221501,Long,0.812745767981308,0.801973013523898,120600,122657.846099942,1.70634004970347,,,,
860,HKG JFK,14.76666667,79100,121300,8900,176700,213219,7783,7015.133333,342819,52,7,2017,10,26,222119,Long,0.807175446605479,0.798521120510163,120700,122728.799995411,1.68086163662906,,,,
861,HKG JFK,14.5,78900,121200,11700,177057,212396,7899,7072.5,344696,57,7,2017,10,27,224096,Long,0.828742170199304,0.825326823780028,120600,129000.771331087,6.96581370736862,,,,
862,HKG JFK,14.88333333,78600,123100,10000,176829,211366,7883,7094.183334,343766,53,8,2017,10,27,221366,Long,0.809872558427097,0.80244110412776,122400,124262.266551779,1.52145960112635,,,,
863,HKG JFK,14.68333333,78600,120300,11600,176052,205391,7883,7134.15,336591,51,8,2017,10,27,216991,Long,0.825528484310839,0.81337106241575,119600,122501.816928207,2.42626833462114,,,,
864,HKG JFK,15.11666667,78900,125100,9400,177049,213821,7783,7223.683333,347721,37,7,2017,10,28,223221,Long,0.811927305270217,0.780032759399892,124500,123750.815002677,-0.601755017930328,,,,
865,HKG JFK,15.18333333,78800,126700,10400,176297,211745,7789,7257.583333,348345,35,6,2017,10,28,222145,Long,0.812155872858754,0.777206503469575,126200,123034.284066016,-2.50849123136576,,,,
866,HKG JFK,15.41666667,78700,128000,9400,176377,213419,7789,7264.833333,350119,34,6,2017,10,28,222819,Long,0.800662811617021,0.765443377678112,127300,123828.497942927,-2.72702439675844,,,,
867,HKG JFK,15.38333333,78300,127600,9300,176549,210203,7783,7352.266667,346303,28,7,2017,10,29,219503,Long,0.812054700157443,0.76651106509752,126800,120819.629538527,-4.71638049012032,,,,
868,HKG JFK,16.1,78600,132300,9300,176467,209802,7783,7300,351102,30,7,2017,10,29,219102,Long,0.770391475297738,0.732391007175681,132000,130179.094598257,-1.37947378919898,,,,
869,HKG JFK,15.28333333,78600,125800,15100,175767,204210,7783,7309.216667,344410,31,7,2017,10,29,219310,Long,0.812582069761413,0.771526404673952,125100,120701.663254016,-3.51585671141774,,,,
870,HKG JFK,14.56666667,78700,122300,11400,175980,214122,7783,7010.966666,347122,53,9,2017,10,30,225522,Long,0.817771939413951,0.809484797219464,121600,126077.475948056,3.68213482570368,,,,
871,HKG JFK,14.38333333,78600,120500,11200,177207,215648,7883,6948.083334,346648,65,10,2017,10,30,226848,Long,0.820767134279825,0.830335928147936,119800,129782.554912636,8.33268356647401,,,,
872,HKG JFK,14.31666667,78700,118700,11100,176594,211815,7883,6923.783333,340815,67,9,2017,10,30,222915,Long,0.821705208527145,0.834202451290758,117900,126600.41154176,7.3794839200678,,,,
873,HKG JFK,15.03333333,78400,125700,9600,177558,216346,7818,7216.666667,351046,40,6,2017,10,31,225946,Long,0.81563498056574,0.787883903106594,125100,126965.850693254,1.49148736471147,,,,
874,HKG JFK,14.93333333,78500,123500,12800,177839,211488,8097,7320.466667,346988,52,6,2017,10,31,224288,Long,0.832906962853082,0.821465311141547,122700,134409.960094324,9.54356975902506,,,,
875,HKG JFK,14.86666667,78500,123200,10700,176937,214091,8077,7170.133333,347591,61,5,2017,11,1,224791,Long,0.819460665444896,0.823110851877951,122800,132179.477243095,7.63801078427955,,,,
876,HKG JFK,15.05,78400,123500,9500,175980,213410,8077,7189.05,345710,59,5,2017,11,1,222910,Long,0.81161392300893,0.813084031051777,122800,129760.395069774,5.66807416105379,,,,
877,HKG JFK,15.06666667,78000,122000,11800,176919,208583,8077,7218.2,341683,57,5,2017,11,1,220383,Long,0.814003393482011,0.812184601634201,121300,127815.65598395,5.37152183342926,,,,
878,HKG JFK,14.95,78300,122700,10000,176110,210267,8038,7185.85,342267,57,4,2017,11,2,220267,Long,0.816679095455801,0.814570462442738,122000,127137.387115478,4.21097304547355,,,,
879,HKG JFK,15.1,78100,125700,9700,176240,214079,8038,7177.3,348679,57,4,2017,11,2,223779,Long,0.807604325900723,0.806478702882048,124900,129544.608426323,3.71866167039467,,,,
880,HKG JFK,14.96666667,78500,123800,9300,176539,213743,7783,7079.566667,346243,47,4,2017,11,2,223043,Long,0.803703896331689,0.787850459659397,123200,123593.466858509,0.319372450088751,,,,
881,HKG JFK,14.58333333,78500,117000,8300,177288,210024,7783,6878.833334,334624,62,4,2017,11,3,218324,Long,0.801442684348812,0.808559672106766,116300,120154.644851402,3.31439798056909,,,,
882,HKG JFK,14.48333333,78300,117000,10200,177049,211128,7789,6891.033334,337728,62,3,2017,11,3,221328,Long,0.808407453678907,0.814769993864552,116400,122232.223230869,5.01050105744747,,,,
883,HKG JFK,14.45,78400,116300,8800,177023,212371,7789,6893.1,336771,62,4,2017,11,3,221171,Long,0.81051529792705,0.816649509233382,115600,122157.994344042,5.67300548792564,,,,
884,HKG JFK,14.55,78300,116700,8300,176297,209725,7789,6959.65,334025,57,3,2017,11,4,218025,Long,0.812716151202749,0.811036797829716,116000,119861.290559977,3.328698758601,,,,
885,HKG JFK,15.18333333,78500,121200,8300,176549,209610,7783,6978.283334,338510,53,4,2017,11,4,217910,Long,0.780900959918899,0.776607807998935,120600,123780.000154487,2.6368160484967,,,,
886,HKG JFK,14.65,78400,118800,9900,177354,210903,7783,7021.2,339003,52,3,2017,11,4,220803,Long,0.814307067038231,0.804880219489998,118200,121965.048674828,3.1853203678746,,,,
887,HKG JFK,14.95,78600,124500,14900,177137,210456,7783,7095.3,349256,46,3,2017,11,5,225356,Long,0.806387996686202,0.788728776958426,123900,125332.223920911,1.15595151001677,,,,
888,HKG JFK,15.11666667,78500,125700,13200,175980,213080,8087,7180,351280,60,5,2017,11,5,226280,Long,0.807017387497695,0.810500440095969,125000,132794.95105403,6.23596084322373,,,,
889,HKG JFK,15.08333333,78000,122700,11600,176902,206574,8087,7227.25,340174,57,5,2017,11,5,218174,Long,0.814123392162392,0.812291601648179,122000,126229.934391051,3.46715933692703,,,,
890,HKG JFK,14.91666667,78000,122700,10200,176191,214767,7425,7081.916667,347067,23,0,2017,11,6,224967,Long,0.806665552576114,0.754130527620944,122100,117429.610745158,-3.8250526247685,,,,
891,HKG JFK,15.15,78000,124400,12100,176549,212820,7783,7192.15,348620,39,3,2017,11,6,224920,Long,0.806604402458594,0.778316515876467,123700,125087.043660271,1.12129641089034,,,,
892,HKG JFK,14.66666667,78100,117400,10200,177354,208378,7789,7011.666666,335178,53,2,2017,11,7,218578,Long,0.812277314223616,0.80458536857321,116600,120250.063234744,3.1304144380307,,,,
893,HKG JFK,14.93333333,78200,122100,10600,176539,213676,7789,7027.4,345776,51,1,2017,11,7,224276,Long,0.799562467432416,0.790217773061814,121500,125122.965688181,2.98186476393496,,,,
894,HKG JFK,14.76666667,77800,119400,10200,176548,212894,7789,7035.9,341694,51,1,2017,11,7,223094,Long,0.809564901323984,0.799136709193583,118600,123637.609880132,4.24756313670525,,,,
895,HKG JFK,14.75,78400,121400,11800,176902,215245,7799,7002.5,347745,54,0,2017,11,8,227045,Long,0.806632250038874,0.801066829146589,120700,127046.747337266,5.25828279806635,,,,
896,HKG JFK,14.8,78400,118900,9900,177207,212984,7799,6955.4,341184,57,1,2017,11,8,222884,Long,0.798499925613687,0.798360522291364,118300,124321.770704981,5.09025418848761,,,,
897,HKG JFK,14.65,78400,115600,10500,175767,209623,7776,6926.3,335223,58,1,2017,11,8,220123,Long,0.803300723298995,0.804156313343727,115100,121221.698747381,5.31859143994842,,,,
898,HKG JFK,14.56666667,78600,116900,9100,176467,211230,7760,6900.566666,336630,59,1,2017,11,9,220330,Long,0.804894682050973,0.807092641195302,116300,120821.163303881,3.88750069121282,,,,
899,HKG JFK,14.68333333,78500,120400,9900,177434,215978,7760,6967.1,345678,54,1,2017,11,9,225878,Long,0.806198286138305,0.800679873696083,119800,125321.990024218,4.60934058782825,,,,
900,HKG JFK,14.75,79000,122400,9200,176110,216272,7760,7007.75,347272,51,1,2017,11,9,225472,Long,0.807237008241331,0.797060981430636,121800,124911.331308245,2.55445920217152,,,,
901,HKG JFK,15.28333333,78400,123400,8900,177049,212326,7776,7210.516667,344026,37,0,2017,11,10,221226,Long,0.801609368591694,0.770832496819305,122800,122199.30310422,-0.48916685324093,,,,
902,HKG JFK,14.9,78000,122200,10800,176594,215237,7708,6992.8,347537,48,0,2017,11,10,226037,Long,0.797405676990333,0.783749517070793,121500,125070.681834469,2.93883278557154,,,,
903,HKG JFK,15.2,78200,125500,9000,175980,216091,7760,7167.2,349891,39,1,2017,11,10,225091,Long,0.80116214389184,0.773463781322492,124800,124993.920437356,0.155384965830363,,,,
904,HKG JFK,14.91666667,78300,124200,9600,176539,217207,7760,7088.75,350607,45,1,2017,11,11,226807,Long,0.807443903241565,0.788155271964784,123800,125507.572458383,1.37929923940459,,,,
905,HKG JFK,14.93333333,78900,123200,9700,176829,214667,7760,7058.133333,346867,47,0,2017,11,11,224367,Long,0.803059240039805,0.787275634736125,122500,124280.064035425,1.45311349830606,,,,
906,HKG JFK,14.83333333,78500,121500,8200,176223,216153,7760,7048,344953,48,1,2017,11,11,224353,Long,0.80731240098317,0.79258311092655,120600,124037.943609286,2.85069951018699,,,,
907,HKG JFK,14.98333333,78300,124100,9600,176919,217614,7760,7055.783333,350714,47,0,2017,11,12,227214,Long,0.80011291260609,0.784648463540648,123500,126867.741758603,2.72691640372678,,,,
908,HKG JFK,15.08333333,78400,125500,8900,177354,217288,7760,7081.25,351088,45,0,2017,11,12,226188,Long,0.797677023863918,0.779446374278455,124900,126310.18712129,1.12905293938366,,,,
909,HKG JFK,14.88333333,78300,123400,9500,176052,218121,7633,6978.133333,350421,44,-1,2017,11,13,227621,Long,0.796624280787328,0.776992635774095,122800,124855.89813912,1.67418415237772,,,,
910,HKG JFK,14.85,78400,120900,10600,176919,215390,7631,6977.6,346190,44,0,2017,11,13,225990,Long,0.79835141630371,0.778532682079675,120200,123229.782365538,2.52061760860038,,,,
911,HKG JFK,15.38333333,78500,122500,7900,176829,210400,8031,7200.3,340500,54,3,2017,11,14,218300,Long,0.795270047008032,0.790935418707206,122200,125931.612432278,3.05369266143873,,,,
912,HKG JFK,15.06666667,78400,122000,10600,175980,213216,7760,7097.066667,345216,44,1,2017,11,14,223816,Long,0.800343070359287,0.78030859337395,121400,124042.056154446,2.1763230267267,,,,
913,HKG JFK,14.88333333,78400,121900,11400,176377,213895,7760,7060.483333,346595,47,1,2017,11,14,225295,Long,0.806025363626496,0.789920457697757,121300,124658.740895413,2.76895374724881,,,,
914,HKG JFK,14.81666667,78300,121000,9700,176297,214738,7760,7033.983333,344838,49,0,2017,11,15,224438,Long,0.806613169942528,0.793474655126454,120400,124078.811706138,3.05549145028092,,,,
915,HKG JFK,14.88333333,78800,121300,10500,176865,213830,7766,7006.95,344930,51,0,2017,11,15,224330,Long,0.799913993849483,0.790531220938245,120600,124631.0247375,3.34247490671606,,,,
916,HKG JFK,15,78600,124700,8600,177057,218162,7760,7040,350862,48,-1,2017,11,15,226762,Long,0.797436085626911,0.783776631740126,124100,126833.027907389,2.2022787327876,,,,
917,HKG JFK,14.96666667,78600,123100,10300,175980,217677,7766,7017.666667,350377,50,0,2017,11,16,227977,Long,0.79667673301302,0.786129599089666,122400,128131.059003023,4.6822377475682,,,,
918,HKG JFK,14.9,78900,122800,9100,176892,216172,7766,7035.9,347472,49,0,2017,11,16,225272,Long,0.802320472877286,0.789646957650723,122200,125158.701779201,2.42119621865859,,,,
919,HKG JFK,15,78800,123100,10300,176942,215787,7766,7061,348587,47,1,2017,11,17,226087,Long,0.799814801223242,0.784382644599718,122500,126086.59006725,2.92782862632674,,,,
920,HKG JFK,15.05,78600,124200,9000,176865,215209,7760,7067.7,347809,46,2,2017,11,17,224209,Long,0.797914011399311,0.781172722664577,123600,124631.758830997,0.834756335758358,,,,
921,HKG JFK,15.11666667,78300,125000,10100,176937,215897,8029,7152.233333,350297,58,2,2017,11,17,225997,Long,0.80389647067484,0.804687527331586,124300,131435.953858453,5.74091219505484,,,,
922,HKG JFK,14.73333333,78700,119900,8800,176061,213062,7766,6940.933334,341162,56,3,2017,11,18,221862,Long,0.800444717708538,0.798579615723374,119300,122605.804380803,2.77100115742064,,,,
923,HKG JFK,14.43333333,78300,119800,10300,177142,217178,7707,6783.266667,346578,64,3,2017,11,18,227478,Long,0.798521719810352,0.808985180709176,119100,126106.2274218,5.88264267153693,,,,
924,HKG JFK,14.75,78900,123500,7600,176549,220122,7766,6851.5,350622,62,4,2017,11,18,227722,Long,0.78923825221583,0.797677265694629,122900,129622.266908169,5.46970456319729,,,,
925,HKG JFK,14.5,79100,115400,9000,175744,209042,7766,6823.5,332842,65,5,2017,11,19,218042,Long,0.799564821259095,0.811430321999709,114800,119752.052737581,4.31363478883375,,,,
926,HKG JFK,14.66666667,77800,120700,10000,176159,213972,7766,6886,343972,60,4,2017,11,19,223972,Long,0.797719265850577,0.802209522703755,120000,124591.441621961,3.8262013516339,,,,
927,HKG JFK,14.58333333,78900,121400,10500,176829,217999,7766,6934.75,349399,57,4,2017,11,19,228499,Long,0.807957452369329,0.806793577486977,120900,127518.6251461,5.47446248643497,,,,
928,HKG JFK,14.33333333,78500,118800,10100,177435,216400,7760,6842.666667,344700,64,2,2017,11,20,226500,Long,0.811134115852926,0.820231358988557,118200,125813.722283349,6.44138941061636,,,,
929,HKG JFK,14.5,78500,119400,11100,176919,216655,7760,6832,346555,64,2,2017,11,20,227755,Long,0.800560835178741,0.810803412144957,118800,127269.009730132,7.12879606913479,,,,
930,HKG JFK,14.41666667,79000,119600,10100,177049,219397,7760,6851.75,348597,63,2,2017,11,20,229497,Long,0.807515999152173,0.815490136882098,119100,128224.07588932,7.66085297172123,,,,
931,HKG JFK,14.53333333,79000,120600,9100,176297,216747,7760,6858.933334,345547,62,1,2017,11,21,225847,Long,0.80187344520429,0.808943771476952,119700,125541.939795037,4.88048437346453,,,,
932,HKG JFK,14.75,78900,122500,10200,176902,217868,7760,6860.25,350068,61,1,2017,11,21,228068,Long,0.790246182553258,0.797060981430636,122000,129508.473910867,6.15448681218576,,,,
933,HKG JFK,14.56666667,78900,120200,9700,176942,217589,7760,6813.166666,346889,65,1,2017,11,22,227289,Long,0.794700186638128,0.807092641195302,119600,127743.850043389,6.80923916671312,,,,
934,HKG JFK,14.38333333,78900,117900,9800,177790,214932,7760,6796.316667,341932,67,1,2017,11,22,224732,Long,0.802839155282762,0.81738003329037,117200,124483.13371814,6.21427791650191,,,,
935,HKG JFK,14.53333333,78800,117700,10500,176464,211146,8049,6886.333334,338746,80,3,2017,11,23,221646,Long,0.805076761431212,0.839070672244585,117100,127960.286070677,9.2743689758126,,,,
936,HKG JFK,14.43333333,79000,117900,12000,176061,212262,8049,6908.766667,341662,79,4,2017,11,23,224262,Long,0.813295497814014,0.844884094917368,117400,130417.498475932,11.0881588381023,,,,
937,HKG JFK,14.71666667,78900,117400,9600,176594,208590,8087,6909.666666,334990,80,5,2017,11,24,218190,Long,0.797741394325496,0.83252989712643,116800,126712.933936156,8.48710097273595,,,,
938,HKG JFK,14.66666667,78500,120300,9800,177142,212812,7766,6915.333333,342112,58,5,2017,11,24,222612,Long,0.801117430988191,0.802209522703755,119500,123133.807090189,3.04084275329606,,,,
939,HKG JFK,14.51666667,78900,116900,9900,176829,208447,7766,6909.516666,334747,59,6,2017,11,24,218347,Long,0.808714534387182,0.810498714096035,116400,119496.698395579,2.66039381063445,,,,
940,HKG JFK,14.21666667,79500,117800,10800,176167,215709,7766,6785.05,343609,69,5,2017,11,25,226509,Long,0.810904584787275,0.827601852255834,117100,125940.670957463,7.54967630867851,,,,
941,HKG JFK,14.3,79500,117800,10300,176377,213852,7766,6765,341352,70,5,2017,11,25,224152,Long,0.80379675370501,0.822778997831872,117200,124122.555325417,5.90661717185743,,,,
942,HKG JFK,14.13333333,79000,116500,10800,176549,215384,7766,6762.533334,342284,71,5,2017,11,25,226184,Long,0.812978951232828,0.832481580549815,116100,125798.593117731,8.3536547095016,,,,
943,HKG JFK,14.18333333,79400,116900,9800,176919,219166,7760,6752.983334,345166,71,3,2017,11,26,228966,Long,0.808968949862174,0.828905956206691,116200,127779.75575227,9.96536639610166,,,,
944,HKG JFK,14.48333333,78600,120700,8800,176110,218610,8155,6793.566667,347410,94,4,2017,11,26,227410,Long,0.796973351430578,0.853055501343616,120000,136527.634752336,13.7730289602803,,,,
945,HKG JFK,14.31666667,78700,117500,10400,176919,214431,8155,6794.916666,341731,95,4,2017,11,26,224831,Long,0.806411487422984,0.862986298398596,116900,133049.851593867,13.8150997381244,,,,
